iid,gender,age,date,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr_want,sinc_want,intel_want,fun_want,amb_want,shar_want,attr_self,sinc_self,fun_self,intel_self,amb_self,pid,age_partner,int_corr,samerace,attr_partner,sinc_partner,intel_partner,fun_partner,amb_partner,shar_partner,prob,dec
9,0,26.0,4.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,14.0,23.0,-0.26,0,10.0,9.0,8.0,8.0,7.0,7.0,5.0,1
9,0,26.0,4.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,15.0,24.0,-0.01,0,5.0,10.0,8.0,8.0,5.0,5.0,5.0,1
9,0,26.0,4.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,16.0,25.0,0.42,0,8.0,9.0,9.0,7.0,6.0,5.0,5.0,1
9,0,26.0,4.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,17.0,30.0,0.21,0,6.0,8.0,9.0,6.0,6.0,6.0,5.0,1
9,0,26.0,4.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,18.0,27.0,0.1,0,6.0,7.0,8.0,7.0,9.0,6.0,5.0,1
9,0,26.0,4.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,19.0,28.0,-0.35,0,8.0,5.0,5.0,6.0,5.0,5.0,6.0,1
9,0,26.0,4.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,20.0,24.0,-0.23,0,7.0,8.0,7.0,8.0,7.0,8.0,5.0,1
10,0,26.0,6.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,10.0,6.0,9.0,19.0,28.0,0.49,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1
10,0,26.0,6.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,10.0,6.0,9.0,20.0,24.0,0.08,1,9.0,9.0,8.0,10.0,8.0,8.0,10.0,1
11,1,27.0,5.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,1.0,21.0,0.14,0,6.0,8.0,8.0,8.0,8.0,6.0,4.0,0
11,1,27.0,5.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,2.0,24.0,0.29,1,8.0,7.0,6.0,9.0,7.0,4.0,2.0,0
11,1,27.0,5.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,3.0,25.0,-0.24,1,7.0,8.0,6.0,5.0,8.0,4.0,2.0,0
11,1,27.0,5.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,4.0,23.0,-0.18,1,6.0,7.0,8.0,7.0,7.0,5.0,3.0,0
11,1,27.0,5.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,5.0,21.0,-0.43,1,6.0,8.0,8.0,8.0,7.0,6.0,5.0,0
11,1,27.0,5.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,6.0,23.0,0.33,0,7.0,9.0,8.0,9.0,8.0,4.0,4.0,0
11,1,27.0,5.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,7.0,22.0,0.19,0,7.0,8.0,8.0,8.0,7.0,7.0,4.0,0
11,1,27.0,5.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,8.0,25.0,-0.03,1,8.0,7.0,6.0,6.0,6.0,5.0,4.0,0
11,1,27.0,5.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,9.0,26.0,0.19,0,6.0,8.0,7.0,8.0,7.0,5.0,4.0,0
11,1,27.0,5.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,10.0,26.0,0.3,1,7.0,8.0,7.0,8.0,6.0,5.0,3.0,0
12,1,22.0,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,1.0,21.0,0.54,0,7.0,8.0,10.0,7.0,7.0,5.0,4.0,0
12,1,22.0,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,2.0,24.0,0.18,1,7.0,6.0,10.0,6.0,6.0,5.0,4.0,0
12,1,22.0,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,3.0,25.0,-0.14,1,6.0,7.0,10.0,6.0,6.0,5.0,3.0,0
12,1,22.0,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,4.0,23.0,-0.18,1,6.0,5.0,10.0,6.0,6.0,5.0,3.0,0
12,1,22.0,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,5.0,21.0,0.0,1,6.0,7.0,10.0,7.0,6.0,5.0,4.0,0
12,1,22.0,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,6.0,23.0,0.37,0,6.0,8.0,10.0,6.0,7.0,6.0,4.0,0
12,1,22.0,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,7.0,22.0,0.21,0,7.0,9.0,10.0,6.0,6.0,5.0,4.0,1
12,1,22.0,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,8.0,25.0,-0.11,1,8.0,8.0,10.0,7.0,6.0,5.0,4.0,1
12,1,22.0,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,9.0,26.0,0.03,0,8.0,8.0,10.0,7.0,6.0,5.0,4.0,1
12,1,22.0,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,10.0,26.0,0.65,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
13,1,22.0,7.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,1.0,21.0,0.16,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1
13,1,22.0,7.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,2.0,24.0,0.1,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1
13,1,22.0,7.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,3.0,25.0,0.09,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1
13,1,22.0,7.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,4.0,23.0,0.05,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1
13,1,22.0,7.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,5.0,21.0,-0.17,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1
13,1,22.0,7.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,6.0,23.0,-0.51,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1
13,1,22.0,7.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,7.0,22.0,0.52,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1
13,1,22.0,7.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,8.0,25.0,0.42,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1
13,1,22.0,7.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,9.0,26.0,0.68,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1
13,1,22.0,7.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0,10.0,26.0,-0.15,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1
14,1,23.0,4.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,1.0,21.0,0.61,0,7.0,8.0,9.0,8.0,9.0,8.0,7.0,1
14,1,23.0,4.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,2.0,24.0,-0.21,1,9.0,9.0,9.0,9.0,9.0,9.0,7.0,1
14,1,23.0,4.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,3.0,25.0,-0.04,1,7.0,9.0,8.0,8.0,8.0,8.0,7.0,1
14,1,23.0,4.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,4.0,23.0,-0.18,1,7.0,7.0,7.0,9.0,9.0,9.0,10.0,1
14,1,23.0,4.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,5.0,21.0,0.08,1,6.0,8.0,6.0,8.0,10.0,10.0,7.0,1
14,1,23.0,4.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,6.0,23.0,0.12,0,6.0,8.0,8.0,7.0,9.0,8.0,7.0,1
14,1,23.0,4.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,7.0,22.0,-0.46,0,8.0,8.0,9.0,8.0,9.0,9.0,7.0,1
14,1,23.0,4.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,8.0,25.0,-0.4,1,8.0,8.0,8.0,8.0,8.0,7.0,7.0,1
14,1,23.0,4.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,26.0,-0.26,0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,1
14,1,23.0,4.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,10.0,26.0,0.17,1,7.0,8.0,7.0,9.0,8.0,8.0,7.0,1
15,1,24.0,4.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,1.0,21.0,0.21,0,8.0,7.0,9.0,6.0,9.0,7.0,6.0,1
15,1,24.0,4.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,2.0,24.0,0.32,0,10.0,10.0,10.0,10.0,7.0,8.0,1.0,1
15,1,24.0,4.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,4.0,23.0,0.21,0,8.0,8.0,9.0,8.0,8.0,9.0,7.0,1
15,1,24.0,4.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,5.0,21.0,-0.16,0,5.0,9.0,9.0,7.0,9.0,5.0,7.0,0
15,1,24.0,4.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,6.0,23.0,0.35,0,9.0,7.0,9.0,7.0,9.0,6.0,2.0,1
15,1,24.0,4.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,7.0,22.0,-0.27,0,8.0,7.0,9.0,6.0,9.0,5.0,4.0,1
15,1,24.0,4.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,7.0,9.0,9.0,9.0,26.0,-0.01,0,7.0,9.0,8.0,9.0,7.0,7.0,8.0,1
16,1,25.0,5.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,1.0,21.0,0.25,0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,1
16,1,25.0,5.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,2.0,24.0,0.73,1,7.0,8.0,7.0,5.0,7.0,7.0,5.0,1
16,1,25.0,5.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,3.0,25.0,-0.3,1,7.0,6.0,6.0,6.0,6.0,6.0,7.0,1
16,1,25.0,5.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,4.0,23.0,0.37,1,6.0,6.0,7.0,7.0,8.0,7.0,6.0,1
16,1,25.0,5.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,5.0,21.0,0.06,1,5.0,8.0,7.0,7.0,7.0,7.0,7.0,0
16,1,25.0,5.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,6.0,23.0,0.19,0,6.0,6.0,8.0,8.0,8.0,7.0,6.0,1
16,1,25.0,5.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,7.0,22.0,0.59,0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,1
16,1,25.0,5.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,8.0,25.0,0.28,1,8.0,7.0,7.0,7.0,8.0,7.0,6.0,1
16,1,25.0,5.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,9.0,26.0,0.42,0,6.0,6.0,7.0,8.0,7.0,7.0,5.0,1
17,1,30.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,1.0,21.0,0.34,0,3.0,6.0,7.0,5.0,8.0,7.0,1.0,0
17,1,30.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,2.0,24.0,0.6,1,5.0,3.0,4.0,3.0,5.0,3.0,3.0,0
17,1,30.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,3.0,25.0,-0.26,1,6.0,3.0,5.0,4.0,5.0,4.0,2.0,0
17,1,30.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,4.0,23.0,0.35,1,7.0,6.0,3.0,5.0,6.0,5.0,4.0,1
17,1,30.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,5.0,21.0,-0.05,1,2.0,3.0,4.0,4.0,5.0,3.0,3.0,0
17,1,30.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,6.0,23.0,0.47,0,5.0,6.0,8.0,4.0,5.0,4.0,3.0,0
17,1,30.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,7.0,22.0,0.31,0,7.0,6.0,5.0,4.0,4.0,3.0,4.0,0
17,1,30.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,8.0,25.0,0.05,1,6.0,4.0,7.0,5.0,6.0,4.0,4.0,0
17,1,30.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,9.0,26.0,0.21,0,8.0,6.0,7.0,8.0,6.0,5.0,4.0,1
17,1,30.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,10.0,26.0,0.41,1,7.0,7.0,4.0,3.0,4.0,4.0,6.0,0
18,1,27.0,6.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,1.0,21.0,0.5,0,6.0,7.0,5.0,6.0,8.0,6.0,5.0,0
18,1,27.0,6.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,2.0,24.0,0.07,1,7.0,7.0,7.0,7.0,7.0,5.0,6.0,1
18,1,27.0,6.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,3.0,25.0,0.29,1,4.0,5.0,6.0,4.0,6.0,4.0,1.0,0
18,1,27.0,6.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,4.0,23.0,0.15,1,6.0,7.0,8.0,6.0,6.0,5.0,7.0,0
18,1,27.0,6.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,5.0,21.0,0.07,1,5.0,5.0,6.0,5.0,5.0,5.0,5.0,0
18,1,27.0,6.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,6.0,23.0,0.03,0,6.0,7.0,8.0,7.0,8.0,5.0,6.0,0
18,1,27.0,6.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,7.0,22.0,0.08,0,8.0,7.0,6.0,7.0,7.0,5.0,5.0,1
